Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Spend,ROI,Location,Language,Clicks,Impressions,Customer_Segment,Date,Company
218222,Women 18-24,Market Expansion,30 Days,Twitter,"0,09","5915,29","6,31",Miami,English,15270,46750,Food,2022-08-12 00:00:00,Savor Street
722308,Women 18-24,Brand Awareness,15 Days,Twitter,"0,09","1340,8","7,33",Los Angeles,Spanish,3491,11860,Fashion,2022-06-12 00:00:00,Fiber Fashion
530541,Women 18-24,Product Launch,30 Days,Instagram,"0,12","6770,63","6,93",New York,French,17570,53562,Food,2022-12-27 00:00:00,Nosh Nirvana
212233,Women 35-44,Market Expansion,60 Days,Facebook,"0,12","14125,53","2,91",New York,Spanish,36930,110906,Fashion,2022-01-12 00:00:00,Silk & Style
406797,Men 25-34,Market Expansion,60 Days,Instagram,"0,07","12947,35","5,45",Austin,Spanish,34246,102956,Fashion,2022-12-03 00:00:00,Trend Tailors
672962,Men 18-24,Brand Awareness,60 Days,Facebook,"0,04","14964,98","7,71",Miami,English,38359,115141,Fashion,2022-03-10 00:00:00,Attire Artistry
288586,Women 25-34,Increase Sales,45 Days,Instagram,"0,09","9801,3","3,16",Austin,English,25821,78002,Fashion,2022-04-08 00:00:00,Fiber Fashion
104735,Women 18-24,Market Expansion,60 Days,Pinterest,"0,12","11467,79","0,790062905",Las Vegas,Spanish,17828,59035,Food,2022-01-13 00:00:00,Nosh Nirvana
111226,Women 18-24,Brand Awareness,15 Days,Facebook,"0,12",500,"7,65",Las Vegas,French,639,3413,Fashion,2022-05-26 00:00:00,Vogue Visions
918279,Men 25-34,Product Launch,30 Days,Twitter,"0,11","7531,46","7,46",New York,English,19630,59664,Fashion,2022-08-13 00:00:00,Attire Artistry
446768,Men 25-34,Increase Sales,30 Days,Pinterest,"0,02",5450,"0,282420677",New York,English,8219,27745,Food,2022-04-09 00:00:00,Dine Divine
139138,Men 35-44,Brand Awareness,60 Days,Facebook,"0,14","14713,52","4,52",Las Vegas,French,37987,114039,Food,2022-06-06 00:00:00,Culinary Quest
343491,Men 35-44,Increase Sales,30 Days,Facebook,"0,11","4532,13","3,43",Austin,French,11498,35578,Fashion,2022-02-16 00:00:00,Fiber Fashion
511731,Women 35-44,Market Expansion,30 Days,Pinterest,"0,13","6178,6","1,244080955",Las Vegas,French,9384,31537,Fashion,2022-04-29 00:00:00,Mode Maven
200229,Women 18-24,Increase Sales,60 Days,Instagram,"0,05","13766,4","3,54",Los Angeles,English,36175,108670,Fashion,2022-10-21 00:00:00,Fiber Fashion
263663,Women 35-44,Product Launch,45 Days,Instagram,"0,04","10542,49","5,97",Miami,English,27824,83935,Fashion,2022-01-15 00:00:00,Runway Rebels
179859,Men 25-34,Brand Awareness,15 Days,Pinterest,"0,11","1482,79","0,146572756",Miami,Spanish,2214,8191,Fashion,2022-12-25 00:00:00,Fiber Fashion
165355,Women 18-24,Product Launch,60 Days,Facebook,"0,02","13865,25","6,46",New York,Spanish,36386,109296,Fashion,2022-12-10 00:00:00,Attire Artistry
940958,Men 35-44,Product Launch,15 Days,Twitter,"0,13","3784,5","3,93",New York,French,9456,29529,Food,2022-01-21 00:00:00,Savor Street
143371,Women 35-44,Brand Awareness,45 Days,Pinterest,"0,12","10726,87","0,886586428",New York,French,16640,55165,Fashion,2022-07-03 00:00:00,Glam Garments
551663,Women 18-24,Product Launch,60 Days,Twitter,"0,12","13704,39","4,13",Austin,French,36034,108254,Food,2022-05-30 00:00:00,Gourmet Grove
163940,Men 25-34,Product Launch,45 Days,Twitter,"0,13","10451,83","7,14",Las Vegas,French,27581,83214,Fashion,2022-04-07 00:00:00,Runway Rebels
244015,Men 18-24,Brand Awareness,60 Days,Facebook,"0,11","14316,77","0,2",Miami,English,37301,112005,Fashion,2022-03-02 00:00:00,Silk & Style
743819,Men 35-44,Increase Sales,15 Days,Twitter,"0,05","864,04","3,82",Miami,English,2619,9277,Fashion,2022-01-02 00:00:00,Attire Artistry
621323,Women 35-44,Increase Sales,60 Days,Instagram,"0,13","13706,36","6,25",Miami,English,36039,108269,Food,2022-07-27 00:00:00,Savor Street
735311,Men 35-44,Product Launch,30 Days,Instagram,"0,14","6973,53","6,7",Austin,French,18127,55214,Food,2022-04-20 00:00:00,Nosh Nirvana
715003,Men 25-34,Market Expansion,60 Days,Pinterest,"0,06","11581,51","0,872286647",Miami,English,18009,59623,Fashion,2022-03-23 00:00:00,Chic Couture
370841,Women 18-24,Product Launch,60 Days,Pinterest,"0,08","13054,69","1,324517224",Miami,Spanish,20271,66985,Fashion,2022-04-23 00:00:00,Glam Garments
257204,Men 25-34,Market Expansion,60 Days,Instagram,"0,11","13416,99","7,75",Los Angeles,English,35384,106330,Food,2022-04-27 00:00:00,Gastronomy Guild
300307,Women 35-44,Brand Awareness,15 Days,Twitter,"0,14","1168,5","1,86",Miami,English,3167,10902,Fashion,2022-11-07 00:00:00,Trend Tailors
819113,Men 25-34,Increase Sales,15 Days,Twitter,"0,03","3898,08","7,75",Austin,French,9759,30427,Fashion,2022-10-02 00:00:00,Vogue Visions
373255,Women 25-34,Increase Sales,15 Days,Twitter,"0,13","3337,71","5,17",Austin,French,8259,25985,Food,2022-02-17 00:00:00,Culinary Quest
622443,Men 25-34,Product Launch,15 Days,Facebook,"0,1","680,37","4,96",Austin,Spanish,2340,8450,Food,2022-05-13 00:00:00,Culinary Quest
829617,Men 35-44,Brand Awareness,45 Days,Pinterest,"0,05","9155,03","0,695326856",New York,French,14124,46971,Food,2022-02-05 00:00:00,Nosh Nirvana
748118,Women 35-44,Increase Sales,45 Days,Facebook,"0,11","8110,59","1,32",New York,English,21216,64363,Food,2022-10-14 00:00:00,Palate Paradise
382642,Men 18-24,Increase Sales,15 Days,Instagram,"0,07","3961,86","6,26",Los Angeles,English,9935,30949,Food,2022-02-15 00:00:00,Bistro Bliss
641770,Men 18-24,Increase Sales,45 Days,Twitter,"0,03","11054,48","5,93",Austin,Spanish,29225,88084,Fashion,2022-05-04 00:00:00,Silk & Style
186879,Men 35-44,Product Launch,15 Days,Pinterest,"0,1","1780,94","0,32532002",Miami,Spanish,2581,9386,Food,2022-11-02 00:00:00,Feast Flavors
473475,Men 35-44,Market Expansion,30 Days,Facebook,"0,07","6476,89","3,68",Miami,English,16783,51232,Fashion,2022-03-07 00:00:00,Silk & Style
908596,Men 18-24,Brand Awareness,60 Days,Facebook,"0,11","14540,92","0,76",Austin,Spanish,37706,113206,Fashion,2022-11-28 00:00:00,Fiber Fashion
576432,Men 25-34,Increase Sales,30 Days,Instagram,"0,06","7241,24","5,78",Las Vegas,French,18849,57352,Food,2022-06-20 00:00:00,Epicurean Edge
640526,Women 18-24,Brand Awareness,30 Days,Pinterest,"0,07","7447,18","0,743588617",New York,English,11391,38071,Fashion,2022-11-23 00:00:00,Mode Maven
665259,Men 18-24,Brand Awareness,30 Days,Twitter,"0,03","4165,02","4,48",Austin,Spanish,10495,32607,Fashion,2022-09-18 00:00:00,Trend Tailors
845213,Men 25-34,Product Launch,15 Days,Facebook,"0,15",500,"7,46",Austin,English,1074,4701,Food,2022-04-27 00:00:00,Epicurean Edge
180753,Women 25-34,Increase Sales,60 Days,Facebook,"0,09",11445,"6,46",Austin,Spanish,30292,91245,Food,2022-10-22 00:00:00,Dine Divine
765004,Women 35-44,Product Launch,45 Days,Instagram,"0,08","10808,89","6,39",Los Angeles,Spanish,28552,86092,Food,2022-05-31 00:00:00,Savor Street
375584,Women 18-24,Increase Sales,60 Days,Pinterest,"0,09","13077,95","0,94199808",Los Angeles,French,20305,67097,Fashion,2022-11-06 00:00:00,Silk & Style
821545,Men 25-34,Market Expansion,45 Days,Pinterest,"0,06","9594,21","0,754313453",Las Vegas,Spanish,14822,49245,Food,2022-10-06 00:00:00,Culinary Quest
935590,Men 25-34,Product Launch,60 Days,Facebook,"0,11","12538,5","2,88",Austin,Spanish,33183,99809,Fashion,2022-08-22 00:00:00,Runway Rebels
367033,Men 18-24,Product Launch,15 Days,Facebook,"0,03","1954,57","3,58",New York,English,4794,15721,Food,2022-08-23 00:00:00,Dine Divine
884549,Men 35-44,Market Expansion,30 Days,Pinterest,"0,13","7736,99","0,437930796",Las Vegas,Spanish,11861,39604,Fashion,2022-12-29 00:00:00,Fiber Fashion
610270,Women 35-44,Product Launch,15 Days,Pinterest,"0,14","1706,81","1,40316602",Los Angeles,English,2488,9084,Fashion,2022-11-18 00:00:00,Mode Maven
314525,Women 35-44,Market Expansion,15 Days,Pinterest,"0,04","2378,34","0,144785284",Las Vegas,French,3414,12100,Fashion,2022-01-04 00:00:00,Mode Maven
218690,Men 25-34,Brand Awareness,60 Days,Pinterest,"0,05","12512,34","0,999197204",New York,English,19449,64313,Fashion,2022-11-10 00:00:00,Trend Tailors
933012,Men 18-24,Increase Sales,45 Days,Pinterest,"0,13","8440,48","1,176156995",Los Angeles,French,12995,43294,Food,2022-09-07 00:00:00,Epicurean Edge
211590,Women 18-24,Brand Awareness,60 Days,Pinterest,"0,03","14922,67","0,437930796",New York,French,22495,74229,Food,2022-03-22 00:00:00,Culinary Quest
197156,Men 25-34,Increase Sales,15 Days,Instagram,"0,13","3468,42","3,88",New York,English,8598,26988,Food,2022-12-13 00:00:00,Gastronomy Guild
661465,Women 25-34,Market Expansion,60 Days,Twitter,"0,07","12225,36","1,28",Miami,English,32368,97395,Food,2022-12-03 00:00:00,Feast Flavors
550468,Women 35-44,Product Launch,30 Days,Facebook,"0,14","5189,84","3,61",Miami,English,13298,40909,Fashion,2022-04-21 00:00:00,Attire Artistry
518051,Men 18-24,Product Launch,60 Days,Twitter,"0,02","11485,45","4,43",Los Angeles,French,30402,91570,Food,2022-02-25 00:00:00,Palate Paradise
167712,Women 25-34,Increase Sales,60 Days,Instagram,"0,12","13079,18","7,6",Miami,Spanish,34575,103933,Food,2022-06-14 00:00:00,Epicurean Edge
443937,Women 35-44,Market Expansion,45 Days,Instagram,"0,14","10623,6","4,3",Austin,Spanish,28052,84610,Food,2022-10-05 00:00:00,Gourmet Grove
731695,Men 25-34,Brand Awareness,15 Days,Twitter,"0,14","2407,14","3,83",Austin,Spanish,5882,18944,Food,2022-01-25 00:00:00,Dine Divine
806947,Women 25-34,Market Expansion,30 Days,Twitter,"0,13","4828,48","0,1",Austin,Spanish,12302,37959,Fashion,2022-05-17 00:00:00,Style Sphere
592457,Men 25-34,Brand Awareness,45 Days,Twitter,"0,05","8777,32","5,5",New York,French,23032,69740,Food,2022-04-27 00:00:00,Dine Divine
771243,Women 25-34,Brand Awareness,60 Days,Pinterest,"0,04","14584,78","1,387078766",Austin,Spanish,22190,73235,Food,2022-04-30 00:00:00,Gastronomy Guild
252762,Women 35-44,Increase Sales,30 Days,Facebook,"0,11","5722,94","3,82",New York,Spanish,14741,45182,Fashion,2022-09-17 00:00:00,Vogue Visions
707893,Women 35-44,Product Launch,60 Days,Twitter,"0,14","13004,84","6,19",Austin,Spanish,34389,103382,Food,2022-09-07 00:00:00,Nosh Nirvana
995010,Men 18-24,Market Expansion,30 Days,Twitter,"0,03","6231,25","3,69",New York,French,16120,49269,Fashion,2022-02-22 00:00:00,Silk & Style
128112,Women 35-44,Increase Sales,30 Days,Instagram,"0,03","5731,59","6,52",Austin,Spanish,14763,45248,Food,2022-03-27 00:00:00,Gastronomy Guild
500105,Women 35-44,Product Launch,30 Days,Instagram,"0,12","6994,56","0,49",Los Angeles,Spanish,18189,55396,Fashion,2022-06-01 00:00:00,Attire Artistry
394546,Women 35-44,Product Launch,60 Days,Instagram,"0,02","12921,4","4,54",Las Vegas,English,34179,102759,Fashion,2022-11-28 00:00:00,Glam Garments
570679,Men 18-24,Brand Awareness,15 Days,Instagram,"0,14",500,"1,98",Miami,English,974,4404,Food,2022-07-12 00:00:00,Bistro Bliss
183394,Women 18-24,Market Expansion,60 Days,Instagram,"0,05","12300,25","4,8",Los Angeles,French,32561,97968,Fashion,2022-03-11 00:00:00,Silk & Style
477395,Men 25-34,Product Launch,30 Days,Facebook,"0,05","6529,82","5,93",Austin,English,16927,51657,Food,2022-05-30 00:00:00,Palate Paradise
625126,Men 25-34,Product Launch,60 Days,Instagram,"0,13","11695,9","0,81",Miami,French,30968,93249,Fashion,2022-07-11 00:00:00,Style Sphere
680795,Men 35-44,Brand Awareness,15 Days,Facebook,"0,06","3195,81","7,18",Las Vegas,English,7882,24867,Food,2022-07-11 00:00:00,Bistro Bliss
355916,Women 35-44,Market Expansion,45 Days,Facebook,"0,14","10881,7",4,Austin,Spanish,28753,86687,Food,2022-04-10 00:00:00,Nosh Nirvana
504533,Women 35-44,Product Launch,15 Days,Twitter,"0,08","1813,76","7,01",Los Angeles,Spanish,4468,14755,Fashion,2022-01-02 00:00:00,Attire Artistry
182090,Women 18-24,Brand Awareness,45 Days,Pinterest,"0,1","8018,58","0,865136756",Las Vegas,French,12315,41080,Fashion,2022-08-25 00:00:00,Glam Garments
246300,Men 18-24,Brand Awareness,15 Days,Facebook,"0,05","3452,68","4,6",Los Angeles,Spanish,8558,26868,Fashion,2022-06-30 00:00:00,Mode Maven
761170,Men 25-34,Increase Sales,45 Days,Instagram,"0,12","10932,44","6,57",Austin,Spanish,28888,87086,Food,2022-10-21 00:00:00,Nosh Nirvana
925947,Men 35-44,Increase Sales,15 Days,Instagram,"0,04","1063,21","3,45",Miami,English,2977,10339,Fashion,2022-11-13 00:00:00,Vogue Visions
404822,Men 18-24,Increase Sales,15 Days,Instagram,"0,07","3149,66","3,56",New York,French,7765,24520,Food,2022-03-24 00:00:00,Culinary Quest
818450,Men 35-44,Product Launch,45 Days,Facebook,"0,1","8045,52",2,New York,Spanish,21040,63840,Fashion,2022-09-08 00:00:00,Attire Artistry
619046,Women 35-44,Brand Awareness,30 Days,Facebook,"0,02","7391,33","2,3",Las Vegas,Spanish,19244,58522,Fashion,2022-10-27 00:00:00,Attire Artistry
107749,Women 25-34,Product Launch,45 Days,Pinterest,"0,1","8857,37","1,390653711",New York,Spanish,13652,45434,Fashion,2022-11-25 00:00:00,Style Sphere
777480,Men 25-34,Product Launch,15 Days,Pinterest,"0,1",500,"0,511217174",Las Vegas,French,380,2220,Food,2022-11-02 00:00:00,Culinary Quest
235026,Women 25-34,Brand Awareness,30 Days,Facebook,"0,01","7107,98","7,5",Las Vegas,French,18490,56288,Fashion,2022-04-14 00:00:00,Mode Maven
610903,Men 35-44,Market Expansion,60 Days,Instagram,"0,08",15000,"2,56",New York,French,39747,119252,Fashion,2022-08-02 00:00:00,Mode Maven
654814,Men 18-24,Increase Sales,15 Days,Pinterest,"0,1","2077,67","1,306642497",Miami,Spanish,2985,10702,Food,2022-08-09 00:00:00,Bistro Bliss
529562,Women 25-34,Increase Sales,45 Days,Facebook,"0,07","10799,34","4,63",Los Angeles,Spanish,28527,86018,Fashion,2022-04-08 00:00:00,Vogue Visions
746285,Women 18-24,Brand Awareness,15 Days,Facebook,"0,07","2089,84",6,New York,English,5113,16665,Fashion,2022-01-20 00:00:00,Attire Artistry
595004,Men 18-24,Brand Awareness,45 Days,Pinterest,"0,14","11284,55","0,185897154",Miami,Spanish,17534,58073,Food,2022-06-14 00:00:00,Culinary Quest
977237,Women 35-44,Market Expansion,30 Days,Instagram,"0,08","7617,62","1,99",Austin,French,19862,60352,Food,2022-06-19 00:00:00,Savor Street
588246,Men 18-24,Market Expansion,15 Days,Instagram,"0,06","1607,77","4,84",Los Angeles,Spanish,4028,13450,Food,2022-09-27 00:00:00,Dine Divine
295729,Women 35-44,Market Expansion,15 Days,Facebook,"0,13","1705,11","3,87",New York,Spanish,4233,14057,Fashion,2022-12-26 00:00:00,Trend Tailors
963408,Women 18-24,Market Expansion,30 Days,Facebook,"0,12","5783,86","2,07",Los Angeles,English,14903,45664,Food,2022-09-25 00:00:00,Feast Flavors
209950,Women 18-24,Market Expansion,30 Days,Instagram,"0,04","5368,09","1,05",New York,English,13772,42313,Food,2022-04-28 00:00:00,Gastronomy Guild
931811,Women 35-44,Product Launch,60 Days,Twitter,"0,12",15000,"2,08",Miami,English,39784,119362,Fashion,2022-07-25 00:00:00,Mode Maven
905636,Men 18-24,Increase Sales,15 Days,Pinterest,"0,12","1205,57","0,832962249",New York,Spanish,1900,7167,Fashion,2022-07-27 00:00:00,Chic Couture
987217,Men 35-44,Product Launch,45 Days,Instagram,"0,04","9653,9","6,49",Los Angeles,French,25409,76781,Fashion,2022-05-09 00:00:00,Mode Maven
992238,Men 18-24,Product Launch,60 Days,Instagram,"0,03","13124,56","0,43",Austin,English,34686,104262,Food,2022-06-05 00:00:00,Gourmet Grove
340462,Women 18-24,Product Launch,60 Days,Pinterest,"0,1","12705,96","0,536241791",Miami,French,19747,65282,Fashion,2022-03-01 00:00:00,Attire Artistry
558417,Women 18-24,Market Expansion,30 Days,Facebook,"0,12","5783,93","3,66",New York,French,14904,45665,Fashion,2022-11-12 00:00:00,Attire Artistry
267111,Women 25-34,Increase Sales,30 Days,Twitter,"0,11","7340,26","0,48",Las Vegas,French,19110,58125,Fashion,2022-01-27 00:00:00,Silk & Style
312413,Women 18-24,Product Launch,60 Days,Twitter,"0,09",15000,"2,32",Miami,French,38571,115767,Fashion,2022-12-23 00:00:00,Silk & Style
770707,Women 18-24,Brand Awareness,60 Days,Twitter,"0,07","13223,46","4,05",New York,English,34929,104980,Fashion,2022-08-19 00:00:00,Silk & Style
314980,Women 25-34,Product Launch,45 Days,Twitter,"0,04","10173,08","0,63",Austin,English,26826,80979,Fashion,2022-07-23 00:00:00,Silk & Style
340590,Women 18-24,Market Expansion,15 Days,Instagram,"0,09","597,95","3,8",Austin,Spanish,2223,8104,Food,2022-09-08 00:00:00,Feast Flavors
607736,Women 25-34,Increase Sales,60 Days,Instagram,"0,05","12303,55","6,53",New York,English,32571,97996,Food,2022-10-30 00:00:00,Epicurean Edge
943009,Women 35-44,Brand Awareness,30 Days,Twitter,"0,11","5511,35","3,07",Austin,French,14162,43468,Food,2022-03-10 00:00:00,Gastronomy Guild
937329,Men 25-34,Brand Awareness,60 Days,Twitter,"0,06","13221,15","3,37",New York,Spanish,34923,104963,Fashion,2022-04-27 00:00:00,Glam Garments
532191,Women 35-44,Market Expansion,60 Days,Facebook,"0,06","14115,72","4,77",Las Vegas,French,36910,110849,Food,2022-01-05 00:00:00,Feast Flavors
202414,Women 35-44,Increase Sales,60 Days,Instagram,"0,02","11576,62","6,27",Austin,English,30651,92310,Fashion,2022-03-29 00:00:00,Chic Couture
519947,Men 18-24,Product Launch,60 Days,Facebook,"0,09","12124,56","4,36",Los Angeles,French,32095,96585,Fashion,2022-09-07 00:00:00,Style Sphere
651934,Men 25-34,Product Launch,60 Days,Pinterest,"0,11","13213,59","1,363841622",Los Angeles,English,20500,67731,Food,2022-12-18 00:00:00,Nosh Nirvana
113882,Women 35-44,Brand Awareness,45 Days,Twitter,"0,03","9629,47","1,29",Miami,Spanish,25340,76578,Fashion,2022-09-12 00:00:00,Vogue Visions
643982,Men 25-34,Product Launch,45 Days,Facebook,"0,03","9665,25","2,97",Los Angeles,English,25441,76875,Food,2022-08-16 00:00:00,Culinary Quest
500604,Men 18-24,Brand Awareness,30 Days,Facebook,"0,12","4867,59","1,83",New York,French,12412,38285,Fashion,2022-10-06 00:00:00,Runway Rebels
151365,Men 35-44,Brand Awareness,45 Days,Instagram,"0,06","8063,8","1,45",Austin,French,21090,63988,Food,2022-10-01 00:00:00,Dine Divine
344009,Women 18-24,Brand Awareness,60 Days,Twitter,"0,03","14577,17","1,04",Los Angeles,English,37767,113385,Food,2022-04-23 00:00:00,Feast Flavors
266402,Women 35-44,Market Expansion,45 Days,Instagram,"0,15","10636,11","5,48",New York,Spanish,28089,84719,Fashion,2022-05-08 00:00:00,Mode Maven
146882,Men 25-34,Increase Sales,30 Days,Pinterest,"0,03","4461,11","0,246671224",Las Vegas,French,6637,22595,Fashion,2022-06-27 00:00:00,Silk & Style
394819,Women 35-44,Product Launch,15 Days,Twitter,"0,02","623,73","0,97",Austin,French,2256,8203,Food,2022-08-25 00:00:00,Dine Divine
818444,Men 35-44,Product Launch,15 Days,Facebook,"0,14","1188,74","5,6",Austin,French,3205,11014,Food,2022-07-31 00:00:00,Gourmet Grove
975868,Women 18-24,Product Launch,30 Days,Instagram,"0,09","5658,49","5,28",Austin,French,14568,44671,Fashion,2022-05-15 00:00:00,Trend Tailors
864496,Women 25-34,Product Launch,30 Days,Facebook,"0,01","7172,69","5,49",New York,French,18667,56813,Food,2022-02-04 00:00:00,Dine Divine
702226,Men 25-34,Brand Awareness,15 Days,Twitter,"0,11","3012,72","2,67",Los Angeles,French,7412,23476,Food,2022-10-11 00:00:00,Gourmet Grove
189751,Women 18-24,Market Expansion,15 Days,Instagram,"0,1","2842,63","3,92",Los Angeles,Spanish,6963,22144,Food,2022-03-29 00:00:00,Savor Street
753157,Men 35-44,Product Launch,30 Days,Twitter,"0,11","7639,6","3,34",Las Vegas,English,19923,60533,Food,2022-03-31 00:00:00,Nosh Nirvana
693149,Women 18-24,Market Expansion,45 Days,Twitter,"0,14","9186,71","6,72",Las Vegas,English,24135,73007,Fashion,2022-03-23 00:00:00,Glam Garments
336633,Men 18-24,Product Launch,30 Days,Twitter,"0,06","5501,85","4,11",Austin,French,14136,43392,Fashion,2022-06-16 00:00:00,Chic Couture
423084,Women 25-34,Increase Sales,30 Days,Instagram,"0,1","4253,12","7,21",Las Vegas,Spanish,10738,33325,Fashion,2022-03-06 00:00:00,Fiber Fashion
329484,Women 25-34,Brand Awareness,60 Days,Twitter,"0,11","12840,56","6,47",New York,English,33977,102160,Fashion,2022-05-08 00:00:00,Style Sphere
217471,Men 25-34,Product Launch,60 Days,Facebook,"0,09","13518,53","5,06",Austin,English,35626,107046,Fashion,2022-02-16 00:00:00,Silk & Style
371427,Men 18-24,Product Launch,45 Days,Twitter,"0,15","7896,88","4,39",Austin,Spanish,20628,62621,Food,2022-06-06 00:00:00,Gourmet Grove
406579,Women 35-44,Market Expansion,45 Days,Facebook,"0,12","8203,82","6,27",Austin,Spanish,21469,65112,Food,2022-07-30 00:00:00,Dine Divine
640885,Women 18-24,Product Launch,60 Days,Twitter,"0,06","12766,77","6,97",Los Angeles,English,33785,101591,Fashion,2022-04-25 00:00:00,Runway Rebels
703724,Women 35-44,Increase Sales,45 Days,Facebook,"0,08","9593,43","1,32",Miami,Spanish,25235,76267,Fashion,2022-03-08 00:00:00,Chic Couture
125622,Women 18-24,Brand Awareness,45 Days,Pinterest,"0,13","9169,52","0,246671224",New York,Spanish,14147,47047,Food,2022-01-31 00:00:00,Palate Paradise
507820,Men 25-34,Increase Sales,60 Days,Facebook,"0,05","12885,48","4,51",Miami,Spanish,34091,102498,Fashion,2022-02-04 00:00:00,Fiber Fashion
264500,Men 18-24,Brand Awareness,45 Days,Instagram,"0,06","11326,3","6,87",Miami,English,29968,90285,Food,2022-03-07 00:00:00,Gastronomy Guild
255484,Men 25-34,Market Expansion,30 Days,Instagram,"0,02","4773,8","2,76",Austin,English,12155,37523,Food,2022-11-25 00:00:00,Nosh Nirvana
518779,Men 25-34,Product Launch,45 Days,Instagram,"0,12","11352,24","3,08",Los Angeles,Spanish,30035,90485,Food,2022-06-09 00:00:00,Feast Flavors
567624,Men 25-34,Market Expansion,60 Days,Instagram,"0,09","13604,27","0,71",Austin,English,35824,107632,Fashion,2022-04-28 00:00:00,Silk & Style
638246,Men 35-44,Increase Sales,60 Days,Pinterest,"0,06","13550,08","0,800787741",New York,French,20966,69251,Food,2022-12-22 00:00:00,Feast Flavors
635752,Women 35-44,Product Launch,15 Days,Pinterest,"0,12","3085,92","1,08499589",Los Angeles,English,4464,15518,Fashion,2022-09-07 00:00:00,Runway Rebels
994944,Men 25-34,Product Launch,15 Days,Twitter,"0,03","3496,84","0,7",New York,Spanish,8678,27225,Fashion,2022-02-10 00:00:00,Trend Tailors
928474,Women 18-24,Market Expansion,60 Days,Instagram,"0,08","12642,69","5,38",Miami,English,33460,100628,Food,2022-12-15 00:00:00,Nosh Nirvana
798233,Men 25-34,Increase Sales,15 Days,Pinterest,"0,06","1007,66","1,142195015",Las Vegas,Spanish,1689,6481,Food,2022-11-07 00:00:00,Epicurean Edge
176208,Women 18-24,Increase Sales,30 Days,Instagram,"0,09","6450,2","1,07",Miami,Spanish,16710,51015,Food,2022-09-09 00:00:00,Dine Divine
764874,Men 25-34,Brand Awareness,30 Days,Instagram,"0,1","7563,23","1,49",Miami,Spanish,19718,59926,Fashion,2022-02-11 00:00:00,Vogue Visions
269871,Women 35-44,Brand Awareness,30 Days,Instagram,"0,06","6765,4","3,64",New York,Spanish,17556,53522,Fashion,2022-01-16 00:00:00,Style Sphere
553206,Men 35-44,Product Launch,15 Days,Twitter,"0,03",500,"4,67",Las Vegas,Spanish,1650,6407,Fashion,2022-05-26 00:00:00,Mode Maven
327938,Men 18-24,Brand Awareness,60 Days,Pinterest,"0,1","11485,51","0,125123085",Los Angeles,English,17855,59122,Fashion,2022-10-20 00:00:00,Mode Maven
645024,Women 35-44,Market Expansion,60 Days,Twitter,"0,14",15000,"6,21",Austin,Spanish,38998,117034,Food,2022-08-01 00:00:00,Gourmet Grove
285918,Men 18-24,Market Expansion,60 Days,Facebook,"0,12","11503,54","6,2",Los Angeles,French,30450,91714,Fashion,2022-05-02 00:00:00,Fiber Fashion
587845,Men 35-44,Product Launch,30 Days,Instagram,"0,1","4470,91","4,18",Austin,Spanish,11329,35077,Fashion,2022-09-12 00:00:00,Trend Tailors
779448,Men 18-24,Market Expansion,45 Days,Pinterest,"0,05","8918,46","1,081420945",New York,Spanish,13747,45745,Fashion,2022-12-31 00:00:00,Trend Tailors
846160,Men 35-44,Market Expansion,60 Days,Pinterest,"0,09","11862,92","0,344982219",Austin,English,18445,61041,Food,2022-05-05 00:00:00,Gastronomy Guild
721208,Men 18-24,Market Expansion,30 Days,Instagram,"0,02","7637,23","1,71",Austin,Spanish,19917,60513,Food,2022-07-23 00:00:00,Epicurean Edge
242142,Men 25-34,Brand Awareness,30 Days,Pinterest,"0,07","6464,99","0,017874726",Austin,French,9838,33017,Food,2022-07-06 00:00:00,Palate Paradise
516073,Women 35-44,Increase Sales,30 Days,Twitter,"0,1","4182,79","4,4",New York,English,10541,32742,Food,2022-06-02 00:00:00,Bistro Bliss
823609,Men 35-44,Brand Awareness,60 Days,Pinterest,"0,08",15000,"0,546966627",New York,English,23251,76689,Fashion,2022-02-08 00:00:00,Silk & Style
469943,Men 18-24,Product Launch,60 Days,Pinterest,"0,04","14135,41","0,116185721",Austin,Spanish,21701,71644,Food,2022-05-10 00:00:00,Dine Divine
890893,Men 35-44,Brand Awareness,15 Days,Pinterest,"0,08","3915,57","1,313792388",New York,English,5761,19740,Fashion,2022-02-05 00:00:00,Glam Garments
116112,Men 18-24,Brand Awareness,45 Days,Instagram,"0,14","8812,91","7,2",Miami,English,23125,70016,Fashion,2022-12-01 00:00:00,Trend Tailors
280671,Women 25-34,Increase Sales,45 Days,Twitter,"0,09","9563,96","1,31",Miami,English,25159,76043,Food,2022-05-04 00:00:00,Epicurean Edge
403190,Women 35-44,Brand Awareness,30 Days,Twitter,"0,07","7034,96","2,25",Miami,English,18293,55704,Food,2022-11-30 00:00:00,Gastronomy Guild
541169,Women 25-34,Market Expansion,30 Days,Twitter,"0,09","6405,26","1,91",Las Vegas,Spanish,16597,50682,Fashion,2022-11-03 00:00:00,Attire Artistry
517662,Men 25-34,Increase Sales,45 Days,Facebook,"0,15","8710,51","7,45",Austin,English,22854,69215,Food,2022-08-11 00:00:00,Savor Street
723004,Men 35-44,Brand Awareness,30 Days,Twitter,"0,05","5467,01","6,16",Las Vegas,Spanish,14042,43112,Fashion,2022-09-11 00:00:00,Silk & Style
